approval_number,name,address,city,postcode,region,country,section,activity,slaughter,species,remarks,date_of_approval,publication_date
A223,KYR. I. TSERNOS M.IKE,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A224,KYR. I. TSERNOS M.IKE,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A757,KYR.I.TSERNOS MONOPROSOPI PCC,KENTRIKI AGORA THESSALON. K-22,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 912,KYRIAKAKIS MEAT MONOPROSOPI A.E.,ACHARNES,Acharnes,13672,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
S21,L. TSIKAKIS - G. GIANOPOULOS A.E.,LEFKI,Lefki Sparti,23100,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A49,L. TSIKAKIS-G.GIANOPOULOS AE,LEFKI SPARTIS,Lefki Sparti,23100,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A303,L.- V. LAZARIDIS & SIA E.E,KORYDALLOS,10 Piraeus,185,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A300,LAKRE A.E.,BATONTAS EVIA,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A857,LALAS & SIA E.E,MENEMENI,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A324,LAPPAS K. & SIA O.E,KARDITSA,Karditsa,43100,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A846,LATSISTALIS NIKOLAOS,DRAMA,Drama,66133,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 833,LAVDAS FOODSERVICE M.E.P.E.,KOROPI,Koropi,19400,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A552,LAZARIDIS NIKOLAOS,PENTALOFOS KALLITHEAS,Pentalofos,54500,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A288,LEONTZINI I. A.E KREATON - STOCHOS,N. PROPONTIDA CHALKIDIKI,Nea Kallikratia,63080,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A134,LEVENTAKIS A.E.V.E.,Vi.Pe. IRAKLIO,Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A367,LIOPRASITIS I. DIMITRIOS,FALANI LARISAS,Falanna,40011,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A811,LORENTZOS KREATA MON. E.P.E,K. PETRALONA- ATHINA,45 Athens,117,"Regional Unit of Central Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A855,LOUKAS KAITATZIS I.K.E,CHALKIDA,Chalkida,34100,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A370,LOYPAS ASTERIOS & SIA O.E,EUAGELISMOS LARISA,Evangelismos,40200,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
Α 925,LYTRAS O.E.,VOLOS,Volos,38446,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A282,M. ATMATZIDIS AE-POLITIKO,N. KERASIA THESSALONIKIS,Nea Kerasia,57004,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S180,M. FILIPPOU - I. TSIRONIS EPE,"AGIOS THOMAS, VIOTIA",Agios Thomas Schimatari,32009,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A382,M. PIGAKIS - M. KALOGERAKI O.E,ROUSOCHORIA IRAKLEIO,Rousochoria,,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A467,M.K. EMPORIA KREATON M.E.P.E.,STENIMACHOS IMATHIA,Stenimachos,59200,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S50,MAKEKDOR SINGLE MEMBER PRIVATE,2 ND PEO CHALKIDONAS VEROIAS,Adendro,57007,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 909,MANIBUS MONOPROSOPI IKE-MANIBUS,ILION,Municipal Unit of Kamatero,13121,"Regional Unit of West Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A841,MANIKAS A.E EMPORIA KREATOS - KREOPOLEIA - KREATA ACHAIAS A.E,PATRA,Patras,26441,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A387,MANITAS BASILEIOS,MAKRIKOMI FTHIOTIDA,Makri,35011,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A605,MANOLIS KEMPAP & SIA E.E,TAVROS,Municipal Unit of Tavros,17778,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A883,MANOLITSAKIS ANTONIOS A.E.,RETHYMNO,Rethymno,74131,"Rethymno Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
S124,MANOURAS S.A. - SFAGEIA DIMOU NEAPOLIS,"KOUROUNAI, NEAPOLI KRITIS",Kourounai Neapoli Kritis,72400,"Lasithi Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,porcine ovine caprine,SH - Slaughterhouse,,
A253,MANTZIARLIS,ΑCHARNES ATTIKIS,Acharnes,14342,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 800,MARIA KANTIKOU - STRAKA,VOLOS,Volos,38221,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A589,MARKET IN,DOROVEZA-MARKOPOULO-MESOGAIA,Markopoulo,19003,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A325,MARKET IN A.E.V.E,PAIANIA ATTIKIS,Paiania,19400,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A36,MARSEL A.E,SIDIROKASTRO SERRES,Sidirokastro,62300,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A62,MARZO LTD,THEOLOGOS EVIA,Theologos,34018,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 926,MASTER MEAT MONOPROSOPI I.K.E.,IOANNINA,Ioannina,45110,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A 46,MASTER MEAT MONOPROSOPI I.K.E.,PATRIDA IMATHIAS,Patrida,59100,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S 184,MASTORAS A.E.,PARAMYTHIA THESPROTIAS,Paramythia,46200,"Thesprotia Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,bovine caprine ovine porcine,SH - Slaughterhouse,,
A845,MASTORAS A.E,PARAMYTHIA,Paramythia,46200,"Thesprotia Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A592,MATZIRIS CHARALAMPOS,GIPEDO SINDOU,Sindos Sindos,57400,"Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A107,MAVIK AVEE,2 KM PTOLEM-ANATOLIK KOZANI,Ptolemaida,50200,"Regional Unit of Kozani,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A753,MAVRIDOGLOU P. BROS FP,1A FIELD N. MADYTOS,Nea Madytos,62100,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A860,MAVRIDOPOULOS A.E,VIPE IOANNINON,Ioannina,44002,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A586,MEAT FARM A.E V.E,49 ODOS VIOPA,Municipal Unit of Ano Liosia,13341,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
Α 896,MEAT HOUSE,TANAGRA,Tanagra,32009,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 896,MEAT HOUSE MONOPROSOPI AE EPEKSERGASIAS KREATOS/MEAT HOUSE,OINOFITA,Κοινότητα Τανάγρας,32009,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A571,MEAT HOUSE S.A. EPEXERGASIA KREATOS,LEOF. NATO 100 - ASPROPYRGOS,Aspropyrgos,19018,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A280,MEAT LAD A.E.,CHANIA,Chania,73135,"Chania Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A 907,MEAT NET DIANOMES EIDON DIATROFIS M.E.P.E.- MEAT NET M.E.P.E.,RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A854,MEAT STORE E.E,ASSOS,Assos,20006,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A807,MEATBALLER EE,MOSCHATO,Municipal Unit of Moschato,18345,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A812,MEATING GROUP AVEE,PLATANIAS,Acharnes,13672,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A404,MEATKA S.A.,THERMOPYLON 20 - SPATA,Spata,19019,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A569,MEATLAD A.E,VI.PE. IRAKLEIOY,Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A 933,MEATOLOGY I.K.E.,ZITSA IOANNINA,Zitsa,44003,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
Α299,MEGAS GYROS S.A.,LEOFOROS NATO 100-ASPROPYRGOS,Aspropyrgos,19300,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 932,MELLOS FACTORY MONOPROSOPI Ι.Κ.Ε.,POLIDENDRI OROPOS,Polydendri,19014,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A305,MESTA ANAPTIXIAKI EPE,TANAGRA VIOTIA,Tanagra,32009,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 918,METEORON GAIA E.E.,METEORA,Theopetra,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A533,MICHAIL D. TSEPAS MONOPROSOPI E.P.E.,AGIAS SOFIAS 96-98 - ATHINA,Athens,10674,"Regional Unit of Central Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A155,MICHALOPOULOS MARIOS,DODEKANISOU 36-VOLOS MAGNISIA,Volos,38221,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A515,MIKROMASTORAS G. & REVEKKA FP,XYLOKASTROU 6 - ILION,Municipal Unit of Ano Liosia,13231,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
S122,"MITROU N. & M. E.P.E. ""ASTERIOS E.P.E.""",NEA ZICHNI SERRON,Nea Zichni,62042,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S127,MR. MON S.A.,MANOURADES AG. GEORGIOS SYKOUSIS,Agia Ermioni Chios,82100,"Chios Prefecture,North Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A383,N. MAYRIDOPOULOS & SIA O.E.,ALEPOU KERKYRA,Alepou,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A316,N. PAULIDIS - D. KOTZAFILIOY & SIA O.E,AMINTAIO FLORINA,Amyndeo,53200,"Florina Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A459,NASIOPOULOI BROS S.A.,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
Α 892,NATURA A.E.,ALEXANDROUPOLI,Alexandroupoli,68100,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S171,NEA DIMOTIKA SFAGEIA KEAS,AG. KONSTANTINOS KEAS,Ioulis,84002,"Περιφερειακή Ενότητα Κέας - Κύθνου,South Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A391,NESKES MICHAIL MONOPROSOPI EPE,ANTIMACHIA -KOS DODEKANISA,Antimachia,85300,"Περιφερειακή Ενότητα Κω,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
A 734,NEW TASTES EMPORIO EPEXERGASIA KREATOS A.E,TAYROS ATTIKI,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 572,NIK. D. MAKRIS IKE,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A419,NIKOLAKOPOULOS ARISTEIDIS,DIAKOPTO ACHAIA,Diakopto,25003,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A322,NIKOLAOS BOYTERAKOS,AIGIES LAKONIAS,Χάνια,23100,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S85,NIKOLAOS PALYVOS & CO,MOURIES STYRA,Styra Styra,34015,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 921,NIKOLAOS ROUSSOUNELOS & SIA O.E.,SYROS,Ano Syros,84100,"Περιφερειακή Ενότητα Σύρου,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
A82,NIKOLOPOULOI BROS - FARM S.A.,80on km PATRON-PYRGOY ILEIA,Amaliada,27200,"Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 948,NIKOLOUDIS EXCEPTIONAL MEAT E.E.,MOIRES,Moires,70400,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A393,NIVICE GROUP- RIZOPONTIKAS IKE,PERISTERI ATTIKIS,Peristeri,12132,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A411,NOULIS BROS F.P,PERIVOLAKI LAGADA,Perivolaki,57200,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A526,NTALIANIS KONSTANTINOS M. LTD,TRIKALA,Trikala,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A558,NTANOS SPIRIDON,VASILIKA-AGIOS IOANNIS,Agios Ioannis,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A188,NTAOULAS SOTIRIS,AG. PARRASKEFI 30 THESSALONIKI,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A496,NTASIOTI CHRISOULA,VATHY EVIA,Vathy,34100,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A506,NTIMIS IOANNIS & CO FP,"8on km IOANNINON-KONITSAS,IOANNINA",Ioannina,44002,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A179,NTITSIAS CHRISTOS,VI. PE LARISAS,Larissa,41500,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A583,"NTOPIA KREATA PREVEZAS""ΤΕΜΕΤΕRON""SA",GRAMMENO-N.SAMPSOUNTA,Nea Sampsounta,48100,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A741,OIKOLOGIKO AGROKTIMA S.A.,THESI VRISES-DIMOS SERVION,Servia,50500,"Regional Unit of Kozani,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
S168,OIKOLOGIKO AGROKTIMA S.A.,VRYSES SERVION,Servia,50500,"Regional Unit of Kozani,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A534,OIKONOMAKIS ANTONIS S.A.,AGIOS NIKOLAOS KOSKINOU,Koskinou,85100,"Rhodes Regional Unit,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
A406,OIKONOMOPOULOS SPYROS & CO O.E.,KASTANIA KORINTHIAS,Kastania,21200,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S106,OIKONOMOPOULOS SPYROS & CO O.E.,KAMARI KASTANIAS,Kastanea Kalianoi,20016,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 936,OLYMPIC CATERING A.E.,"ELEFTHERIOS VENIZELOS AIRPORT ,SPATA",Spata,19019,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A550,P. & A. KON. ADRIOPOULOI BROS FP,LADONOS & AG. PAVLOU 2 - ATHINA,Athens,11471,"Regional Unit of Central Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A469,P. & N. STAVROPOULOI & CO F.P.,DAFNOULA ACHAIA,Dafnoula Faron,25008,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A149,P. ALEXANDRIS,KALLONI LESVOS,Kalloni,81100,"Regional Unit of Lesbos,North Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
S65,P. FLAKAS - A. FLAKAS F.P.,BOUZA AITOLIKOU,Aitoliko,30400,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
Α 250,P. G. NIKAS A.V.E.E.,AGIOS STEFANOS ATTIKI,Dionysos,14565,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A140,P. KAMARATOU,AG. I. RENTIS ATTIKIS,Municipal Unit of Nikaia,18450,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 924,P. MARKOULAKIS & SIA O.E.,DIMOS RETHYMNOU,Rethymno,74100,"Rethymno Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A769,P. MARMARAS A.E.V.E,IRAKLEIO,Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A 897,P. MOULKIOTIS E.P.E.,"STAMATI GKLIATI 8, MANDRA",Μάνδρα,19600,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A398,P. MOULKIOTIS E.P.E,MANDRA ATTIKIS,Μάνδρα,19600,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A219,P.SARIKAS- A. KALENDERIAN A.E.V.E.,N. MENEMENIIMPORT,Thessaloniki,54632,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 937,PAGONIS IKE,A. VI.PE. VOLOU,Διμήνι,38500,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A194,PALMIE CATERING S.A.,VI.PA. AVLONAS ATTIKIS,Avlona,19011,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A522,PANAGIOTIDIS S.A.,PENTALOFOS THESSALONIKI,Pentalofos,54500,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A802,PANAGIOTIDIS STAVROS,LAGKADAS,Agia Marina Lagkadas,57200,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A464,PAPADOPOULOS APOSTOLOS & CO F.P.,LAMPINO XANTHIS,Lamprinon Xanthi,67100,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S57,PAPADOPOULOS APOSTOLOS & CO F.P.,LAMPRINO,Lamprinon Xanthi,67100,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A336,PAPADOPOULOS GEORGIOS - PAPAKRET,KIRGIA DRAMAS,Kyria,66032,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 908,PAPADOPOULOS IORDANIS,THESSALONIKI,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A340.,PAPADOPOULOS VASILIOS,KERKINI SERRES,Kerkini,62055,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 258,PAPAGEORGIOU FOOD SERVICE A.V.E.E./ PFS A.V.E.E.,AMPELONAS LARISA,Ambelonas,40400,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 615,PAPAGEORGIOU FOOD SERVICE AVEE - PFS AVEE,LARISA,Larissa,42222,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A410,PAPAKONSTANTINOU M.E.P.E.,PLALISTRA LIBADEIAS VIOTIA,Livadia,32100,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S 182,PAPALAMPROU KONSTANTINA,ARACHOVA,Arachova,32004,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A418,PAPAMANOS S.A.,VI.PE. PREVEZAS,Preveza,48100,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A804,PAPAS & SIA OE,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A511,PAPASIMAKIS N. & CO F.P.,THERMO AITOLOAKARNANIA,Thermo,30200,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A798,PAPAZAFEIRIS DIMITRIOS,AMFITHEA,Amfithea,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
S179,PAPOUTSOPOULOS PANAGIOTIS,"KOUNDOUROS, AITOLIKO, DIMOS MESOLOGGIOU, AITOLOAKARNANIA",Aitoliko,30400,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
Α216,PAPPAS A.V.E.E.,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A111,PAPPAS MEAT MONOPROSOPI IKE,"10 km IOANNINON-ATHINON ,IOANNINA",Chora,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
S20,PAPPAS S.A.,MEGA PERISTERI D. METSOVOU,Mega Peristerion Ioannina,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A712,PARADOSIAKA EDESMATA I.K.E.,26on km THESSALONIKIS-KILKIS,Kilkis,61200,"Kilkis Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A494,PARADOSIAKI OLIMPOU A.V.E.E.,LITOCHORO PIERIA,Litochoro,60200,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 943,PARAGIOUTSIKOU PINELOPI,VELESTINO,Velestino,37500,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A93,PATERAKIS S.A,STERNES AKROTIRIOU CHANIA,Sternes,,"Chania Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
S101,PATRONI BROS & CO FP,GENISEA,Koutso,67064,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
