CPF_CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;NR_SIF;DATA_RESERVA;DT_REGISTRO;NUMERO_PROCESSO;SITUACAO;LOGRADOURO;BAIRRO;CEP;MUNICIPIO;UF;TELEFONE;EMAIL;AREA_CATEGORIA;CATEGORIA_CLASSE;DATA_OCORRENCIA;DESCRICAO_OCORRENCIA
03.645.657/0002-85;ALIBRA INGREDIENTES S.A.;ALIBRA;1235;2002-01-24 00:00:00;2006-10-04 00:00:00;21000.051238/2020-25;A;ROD BR 163, KM 283,6, S/N;Industrial Leste;85963108;MARECHAL CÂNDIDO RONDON;PR;(45) 3284-5200;CONTABIL1@ALIBRA.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT3 - EST.LEITE E DERIV. (100.000 A 300.000 L/DIA);2023-08-01 00:00:00;Colômbia. Lácteos. Prorrogação habilitação. SEI 21034.008343/2023-08. ADIDO COMUNICA BOG (30031738). Vigência 28/01/2024.
03.645.657/0002-85;ALIBRA INGREDIENTES S.A.;ALIBRA;1235;2002-01-24 00:00:00;2006-10-04 00:00:00;21000.051238/2020-25;A;ROD BR 163, KM 283,6, S/N;Industrial Leste;85963108;MARECHAL CÂNDIDO RONDON;PR;(45) 3284-5200;CONTABIL1@ALIBRA.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT3 - EST.LEITE E DERIV. (100.000 A 300.000 L/DIA);2025-07-29 00:00:00;COLÔMBIA. Renovação de Habilitação. CASEINATOS (DHC), LACTOSE (DHC), MISTURA LÁCTEA (DHC), PRODUTOS LÁCTEOS EM PÓ (DHC), PRODUTOS LÁCTEOS PASTEURIZADOS (DHC). SEI: 21000.007990/2022-09. ADIDO COMUNICA 203 (44251429), ADIDO COMUNICA 205 (44369087), Relatório ICA (44369881) e Informação 2877 (44402570). Data de validade: 31/07/2026.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2018-05-17 00:00:00;De acordo com a resposta SAG, SEI (4450653), ao Ofício nº 1027/2018/CGSF - MAPA, referente aos estabelecimentos brasileiros processadores de carne bovina, SEI nº 21000.006305/2017-51 a habilitação está prorrogada até o envio do relatório da missão de habilitação de estabelecimentos de carne bovina no Brasil, com início programado para dia 04.06.2018.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2018-06-19 00:00:00;Ucrânia. Habilitação. Produtos em natureza. Processo sei nº 21034.008774/2018-07.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2018-08-06 00:00:00;Argentina. Habilitação. Produtos em natureza. Processo sei nº 21034.010066/2018-28.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2019-05-31 00:00:00;"Bovinos. EUA. Exclusão; SEI 21034.015456/2018-94 . Informação 1050 (7427706). "
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2019-03-21 00:00:00;Bovinos. EUA. Habilitação. Categoria: Produtos em natureza. SEI 21000.016294/2019-80 (6799306).
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2020-10-14 00:00:00;"Bovinos. EUA. Habilitação. Produtos em natureza. 	
Raw Products - Intact e MPP/IND. SEI 21000.094117/2019-34, 12209670"
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2021-12-20 00:00:00;Egito. Bovinos. Prorrogação da habilitação. Produtos em natureza. SEI 21000.091495/2021-81 (18761561). Validade: 14/02/2022.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2023-01-20 00:00:00;Indonésia. Bovinos. Habilitação. Produtos em natureza. SEI 21000.091099/2022-34. ADIDO COMUNICA JAC (26233166) e (26493525).
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2022-09-15 00:00:00;"Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (23833955). 
Validade: 01/01/2023."
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2023-07-04 00:00:00;Albânia. Bovinos. Exclusão da lista de habilitação. OFÍCIO-CIRCULAR Nº 95/2023/DHC/CGI/DIPOA (29531578), de 04/072023.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2023-08-10 00:00:00;República Dominicana. Bovinos. Habilitação. Produtos em natureza. SEI 21000.031970/2023-21.(30183041). Vigência 20/07/2025.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2025-07-09 00:00:00;Malásia. Bovinos. Prorrogação da habilitação. SEI 21000.020681/2025-69. ADIDO COMUNICA 95 (SEI nº 43846202). Vigência 31/12/2025.
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2025-12-23 00:00:00;México. Renovação da Habilitação. Produtos em natureza bovinos. Processo  21000052411/2024-36. (49219065). Vigência 15/07/2026. 
07.615.913/0002-42;FRIGORIFICO ASTRA DO PARANA LTDA;-;1251;1991-01-29 00:00:00;2015-03-12 00:00:00;21000.049151/2019-54;A;OTR PROLONGAMENTO DA RUA PEABIRU, S/N, KM 1;ZONA RURAL;87400000;CRUZEIRO DO OESTE;PR;(44) 3676-8100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2026-04-07 00:00:00;Chile. Exportação. Produto submetido a tratamento termico cocção (não comestível). Farinhas e Sebo.  ADIDO COMUNICA 78 (SEI nº 51573546). processo 21000.064010/2025-18. Vigência 19/03/2028.
03.870.455/0001-56;FORNO DE MINAS ALIMENTOS S/A ;;1487;1991-07-09 00:00:00;1997-09-10 00:00:00;21000.027316/2019-37;A;FAZENDA CONDESSA S/N ;ZONA RURAL;35668000;CONCEIÇÃO DO PARÁ;MG;;;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT1 - EST.LEITE E DERIV. (>500.000 L/DIA);2022-01-27 00:00:00;Esta DHC informa que foi retirada a habilitação para Estados Unidos da América (EUA) Lácteos, pois seu CSI está ligado a Brasil, com base no OFÍCIO-CIRCULAR Nº 285/2021/DHC/CGI, de 13/09/2021.
55.566.871/0017-26;DAN VIGOR INDUSTRIA E COMERCIO DE LATICINIOS LTDA;-;2157;1990-07-11 00:00:00;1996-06-03 00:00:00;21000.021470/2019-03;A;R ROSA KASINSKI, 1040, PARTE 1;CDI;37200000;LAVRAS;MG;(11) 2799-5809;EQUIPETRIBUTARIO@VIGOR.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT4 - EST.LEITE E DERIV. (50.000 A 100.000 L/DIA);2022-10-31 00:00:00;México. Retirada Habilitação.  Leite e produtos lácteos. SEI 21000.105347/2022-31. ADIDO COMUNICA MEX (24666604).  (24748071).
55.566.871/0017-26;DAN VIGOR INDUSTRIA E COMERCIO DE LATICINIOS LTDA;-;2157;1990-07-11 00:00:00;1996-06-03 00:00:00;21000.021470/2019-03;A;R ROSA KASINSKI, 1040, PARTE 1;CDI;37200000;LAVRAS;MG;(11) 2799-5809;EQUIPETRIBUTARIO@VIGOR.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / MSD - MIGRADO - SDA DIGITAL;2022-06-27 00:00:00;México. Prorrogação Habilitação. Leite e produtos lácteos. Processo n° 21050.002183/2016-58 (20205306). Vigência: 07/10/2022. ADIDO COMUNICA MEX (22306050).
78.900.511/0004-08;LATICINIOS LATCO LTDA. - EM RECUPERACAO JUDICIAL;LATCO;2187;1990-07-11 00:00:00;2015-08-08 00:00:00;21000.004481/2022-16;A;ROD LATCO, S/N, KM 0,5;ZONA RURAL;85770000;REALEZA;PR;(46) 3543-1874;;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT3 - EST.LEITE E DERIV. (100.000 A 300.000 L/DIA);2022-05-24 00:00:00;Paraguai. Habilitação. Queijos não maturados. SEI 21000.004978/2022-48. (21814246).
00.244.594/0001-86;MISTER BEEF INDUSTRIA DE ALIMENTOS LTDA;;1182;1990-08-01 00:00:00;2015-08-14 00:00:00;21052.013586/2019-55;A;RUA  JOSÉ G DE BARROS FRANCA, 500A;VILA INDUSTRIAL ;17203550;JAÚ;SP;(14) 3601.4142;contato@misterbeef.com.br;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / CC3 - CONSERVAS - ATÉ 10 T/D;;
38.532.537/0001-75;LATICINIOS ITA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;ITA ALIMENTOS;2101;1991-12-09 00:00:00;1993-03-31 00:00:00;21028.008428/2018-08;A;ROD DOS INCONFIDENTES, S/N, KM 62 ZONA RURAL;INCONFIDENTES;35457010;ITABIRITO;MG;(31) 35623800;EDUARDO@ITAALIMENTOS.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT1 - EST.LEITE E DERIV. (>500.000 L/DIA);2022-01-27 00:00:00;Esta DHC informa que foi retirada a habilitação para Estados Unidos da América (EUA) Lácteos, pois seu CSI está ligado a Brasil, com base no OFÍCIO-CIRCULAR Nº 285/2021/DHC/CGI, de 13/09/2021.
16.466.217/0001-21;FRIGORIFICO JR LTDA;FRIGORIFICO JR;2244;1990-08-14 00:00:00;2015-08-08 00:00:00;21000.104763/2021-31;A;ROD PR 182, S/N, KM 3;ZONA RURAL;87900000;LOANDA;PR;(44) 3045-3700;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB3 - BOVINO - 40 a 80/h;2020-05-18 00:00:00;Hong Kong. Habilitação, conforme lista  8131490. Processo sei nº 21000.033610/2019-88.
16.466.217/0001-21;FRIGORIFICO JR LTDA;FRIGORIFICO JR;2244;1990-08-14 00:00:00;2015-08-08 00:00:00;21000.104763/2021-31;A;ROD PR 182, S/N, KM 3;ZONA RURAL;87900000;LOANDA;PR;(44) 3045-3700;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB3 - BOVINO - 40 a 80/h;2022-02-15 00:00:00;Egito. Bovinos. Prorrogação da habilitação. Produtos em natureza. SEI 03844.000026/2019-32 (20058471). Validade: 14/05/2022.
16.466.217/0001-21;FRIGORIFICO JR LTDA;FRIGORIFICO JR;2244;1990-08-14 00:00:00;2015-08-08 00:00:00;21000.104763/2021-31;A;ROD PR 182, S/N, KM 3;ZONA RURAL;87900000;LOANDA;PR;(44) 3045-3700;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB3 - BOVINO - 40 a 80/h;2026-01-28 00:00:00;EMIRADOS ÁRABES UNIDOS. Habilitação. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21034.039955/2025-04. Nº(s) Documento(s) SEI: 50026591.
09.524.656/0001-88;FBZ COMERCIO DE CARNES LTDA;FRIBRAZ ;137;1990-10-15 00:00:00;2015-07-31 00:00:00;21016/0004241/89-52;A;ROD GO 09 KM 10, FAZENDA MESQUITA, S/N;AREA RURAL DE CIDADE OCIDENTAL;72898899;CIDADE OCIDENTAL;GO;(61) 3401-1990;diretoria@fribraz.com.br;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB3 - BOVINO - 40 a 80/h;2021-05-14 00:00:00;Uruguai. Bovinos. Habilitação. Produtos em natureza. Processo sei nº 21016.003001/2021-40.
09.524.656/0001-88;FBZ COMERCIO DE CARNES LTDA;FRIBRAZ ;137;1990-10-15 00:00:00;2015-07-31 00:00:00;21016/0004241/89-52;A;ROD GO 09 KM 10, FAZENDA MESQUITA, S/N;AREA RURAL DE CIDADE OCIDENTAL;72898899;CIDADE OCIDENTAL;GO;(61) 3401-1990;diretoria@fribraz.com.br;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB3 - BOVINO - 40 a 80/h;2022-02-15 00:00:00;Egito. Bovinos. Prorrogação da habilitação. Produtos em natureza. SEI 03844.000026/2019-32 (20058471). Validade: 14/05/2022.
03.090.472/0001-70;PRATIVITA ALIMENTOS NUTRICIONAIS LTDA;-;1824;1990-10-31 00:00:00;1997-09-30 00:00:00;21042/03480/90;A;RUA ROBERTO HALMEL, 850;EMPRESA;95603300;TAQUARA;RS;(51) 8118-1721;WANDERLEI@PRATIVITA.COM.BR;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / CC2 - CONSERVAS - 10 A 20 T/D;2025-08-27 00:00:00;PARAGUAI. HABILITAÇÃO. PRODUTOS SUBMETIDOS A TRATAMENTO TÉRMICO COCÇÃO (AVES) (DHC), PRODUTOS SUBMETIDOS A TRATAMENTO TÉRMICO (BOVÍDEO) (DHC). PROCESSO SEI 21042.014995/2025-36 (44785139).
03.119.115/0001-98;SEBO MARIENSE LTDA;FUGA RENDERING - VILA MARIA;3361;1998-12-10 00:00:00;2015-08-13 00:00:00;21042.002367/2020-01;A;RS 132, KM 1, S/N;SÃO JOÃO;99155000;VILA MARIA;RS;(054)3591025;;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2018-11-12 00:00:00;"Aves e Suínos. Vietnã. Habilitação.
Produtos submetidos a tratamento térmico cocção.
Processo 21000.015545/2018-28."
03.119.115/0001-98;SEBO MARIENSE LTDA;FUGA RENDERING - VILA MARIA;3361;1998-12-10 00:00:00;2015-08-13 00:00:00;21042.002367/2020-01;A;RS 132, KM 1, S/N;SÃO JOÃO;99155000;VILA MARIA;RS;(054)3591025;;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2023-06-19 00:00:00;Chile. Aves, bovinos e suínos.  Prorrogação Habilitação. Produtos submetidos a tratamento térmico cocção . SEI 21028.000610/2023-70. Carta SAG Nº 4351-2023 (29145712). vigência 31/12/2023.
18.581.025/0001-91;COOPERATIVA MISTA DOS PRODUTORES RURAIS DE FRUTAL LTDA;-;1784;1989-09-06 00:00:00;1999-11-24 00:00:00;21016.002141/2020-10;A;R NOSSA SENHORA DAS DORES, 11 A , 11 A;CENTRO;38200086;FRUTAL;MG;(34) 3423-2500;MILTON@FRUTALAT.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT4 - EST.LEITE E DERIV. (50.000 A 100.000 L/DIA);;
04.208.296/0001-91;SOORO RENNER NUTRIÇÃO S/A;SOORO ;1328;1989-10-05 00:00:00;2015-08-07 00:00:00;21000.061402/2019-79;A;RODOVIA BR 163, KM 283,8 - S/Nº;INDUSTRIAL LESTE ;85963108;MARECHAL CÂNDIDO RONDON;PR;(45) 3284-5300; v.ferreira@sooro.com.br / a.pires@sooro.com.br;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT2 - EST.LEITE E DERIV. (300.000 A 500.000 L/DIA);2024-08-01 00:00:00;MÉXICO. Habilitação.  PRODUTOS LÁCTEOS EM PÓ (DHC), PRODUTOS LÁCTEOS PROTEICOS (DHC). SEI: 21034.005465/2024-15.  ADIDO COMUNICA MEX (36748602).Data de validade: 11/12/2025.
04.208.296/0001-91;SOORO RENNER NUTRIÇÃO S/A;SOORO ;1328;1989-10-05 00:00:00;2015-08-07 00:00:00;21000.061402/2019-79;A;RODOVIA BR 163, KM 283,8 - S/Nº;INDUSTRIAL LESTE ;85963108;MARECHAL CÂNDIDO RONDON;PR;(45) 3284-5300; v.ferreira@sooro.com.br / a.pires@sooro.com.br;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT2 - EST.LEITE E DERIV. (300.000 A 500.000 L/DIA);2026-03-02 00:00:00;Colômbia.  Lácteos. Habilitação.  SEI 21034.007267/2023-13. vigência:31/07/2026
41.849.290/0001-20;MUNHOZ INDUSTRIA E COM DE PRODUTOS ALIMENTICIOS LTDA;LATICINIOS ALFENENSE;3289;1999-05-24 00:00:00;1999-05-24 00:00:00;21000.004582/2020-25;A;R JUSCELINO BARBOSA, 708;CENTRO;37130167;ALFENAS;MG;(35) 3291-1079;MUNHOZXML@HOTMAIL.COM;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT7 - EST.LEITE E DERIV. 5.000 A 10.000 L/DIA;;
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2018-01-09 00:00:00;Bovinos. Argentina. Habilitação. Produtos em natureza. 21024.013757/2017-11
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2020-05-18 00:00:00;Hong Kong. Habilitação, conforme lista  8131490. Processo sei nº 21000.033610/2019-88.
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-07-04 00:00:00;Albânia. Bovinos. Exclusão da lista de habilitação. OFÍCIO-CIRCULAR Nº 95/2023/DHC/CGI/DIPOA (29531578), de 04/07/2023.
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2022-11-23 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (24979432). Validade: 01/04/2023.
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-11-20 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (31870669). Validade: 01/06/2024.
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-10-23 00:00:00;Israel. Bovinos. Renovação de Habilitação. Produtos com adição de inibidores. SEI 21000.111675/2021-96. (31705639).
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2026-05-06 00:00:00;ESTADOS UNIDOS. LEVANTAMENTO DE SUSPENSÃO DE HABILITAÇÃO. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). PROCESSO SEI 21000.038255/2026-62 (52418121). 
06.088.741/0005-86;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;3348;1996-02-02 00:00:00;2011-04-27 00:00:00;21024.006110/2020-39;A;R COLONIZADOR ENIO PIPINO II, 7266, LOTE 518 E 519;BAIRRO DE CHACARAS SINOP;78559899;SINOP;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2026-04-28 00:00:00;ESTADOS UNIDOS. SUSPENSÃO DE HABILITAÇÃO. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). PROCESSO SEI 21000.038255/2026-62 (52252025).
20.310.835/0002-36;CAYUABA AGROINDUSTRIAL LTDA;-;3249;1988-06-20 00:00:00;2015-08-06 00:00:00;21028.0/8757/86;A;ROD ENTRE RIOS JECEABA, KM2;VARGEM DO ENGENHO;35490000;ENTRE RIOS DE MINAS;MG;(31) 2527-3244;CONTATO@GRUPOGSV.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT5 - EST.LEITE E DERIV. (20.000 A 50.000 L/DIA);;
22.735.063/0001-29;A.P CHAPECO SERVICOS DE LOGISTICA LTDA;-;517;1994-05-24 00:00:00;2015-08-13 00:00:00;21050.000251/1994-41;A;AC PLINIO ARLINDO DE NES, 5520 D;TREVO;89810740;CHAPECÓ;SC;(49) 3328-0333;JRCML@APLOGISTICA.COM.BR;ESTOCAGEM;ENTREPOSTO DE PRODUTOS DE ORIGEM ANIMAL - E01 / EF1 - ENTREPOSTO FRIGORIFICO;2018-03-22 00:00:00;EPOA. Singapura. Nova Caledônia. Exclusão. Estocagem de carnes e derivados. SEI 21000.010671/2018-96.
93.586.303/0016-03;VIBRA  AGROINDUSTRIAL  S/A;VIBRA FOODS;3170;2001-11-28 00:00:00;2011-10-10 00:00:00;21000.013078/2020-16;A;ROD PR 493, S/N, KM 32;ZONA RURAL;85580000;ITAPEJARA D'OESTE;PR;(51) 38832100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2018-12-04 00:00:00;Aves. Coréia do Sul. Habilitação. Produtos em natureza aves (DHC). 21000.046915/2018-79 (6018323)
